policy_id,customer_id,customer_name,cnic,city,phone,policy_type,insurance_company,coverage_amount,premium,start_date,end_date,status
POL-B42018E0,CUST-6A7AD231,Ikhlaas Labeeb,35745-3177603-6,Hangu,+923295906711,Dental Insurance,TPL Insurance,627548,5413,2024-04-18,2026-07-08,Active
POL-3FC0A106,CUST-19E9BB24,Ossama Aadil,78331-2047132-1,Sheikhupura,+923157305886,Equipment Breakdown,Asim Financial Assurance,116452,4051,2024-08-05,2026-05-25,Pending
POL-1E7A1DD0,CUST-3A6F8FA3,Zayan Tawkeel,13961-9604138-8,Karak,+923270544917,Identity Theft Insurance,U Microfinance Bank,853251,6674,2025-04-07,2026-08-02,Pending
POL-3A75D9FA,CUST-75226198,Parsa Ubay,22998-3458255-9,Wah Cantt,+923453138559,Flood Insurance,EFU Life,907692,5768,2024-03-30,2025-07-15,Active
POL-7016FB42,CUST-1EA6F5DF,Lutfi Saalim,42856-5649884-1,Tando Muhammad Khan,+923343146036,Auto,Jubilee Insurance,802673,4454,2023-12-06,2027-02-21,Expired
POL-5F65529A,CUST-5E386995,Mamun Mahbub,59552-6664744-2,Tando Muhammad Khan,+923024469623,Business Liability,EFU Life,491051,6724,2025-03-03,2027-02-24,Active
POL-18E87A72,CUST-DD05C3B9,Ubaydullah Owais,53709-3454908-6,Chakwal,+923449124022,Medical Malpractice,U Microfinance Bank,651906,3183,2024-06-04,2027-05-14,Active
POL-B724E08D,CUST-6A4DC438,Daniel Baasim,73961-5412136-5,Chakwal,+923114578126,Travel Medical,U Microfinance Bank,365927,9752,2023-07-22,2026-02-28,Expired
POL-5AA53E1F,CUST-D5729029,Ghazalan Kaleema,75674-1127610-2,Rajanpur,+923288255627,Gap Insurance,U Microfinance Bank,345226,3818,2023-11-27,2026-07-04,Active
POL-190CF96A,CUST-A8909687,Ghunayn Barr,41534-8664560-6,Sujawal,+923376172871,Crop Insurance,EFU Life,491551,3999,2023-10-13,2026-11-12,Expired
POL-2CCD74AB,CUST-0005627C,Kamran Daniel,10340-1692041-7,Nawabshah,+923190312686,Medical Malpractice,Jubilee Insurance,941746,3991,2025-04-07,2027-03-03,Pending
POL-A6E9121A,CUST-B632F156,Zauqi Ghayoor,35298-3379133-8,South Waziristan,+923402182484,Trade Credit Insurance,EFU Life,373035,7025,2023-12-30,2027-02-13,Expired
POL-5A530389,CUST-442C3E5A,Mahja Omeir,47067-8610526-2,Chitral,+923388628944,Travel Medical,EFU Life,266709,2870,2024-10-27,2027-02-17,Active
POL-2BE9D28B,CUST-6FC7D3BD,Faizan Aatiq,58596-7354432-8,Wah Cantt,+923103705725,Professional Indemnity,TPL Insurance,213150,8144,2024-12-27,2027-04-08,Active
POL-E939B8A0,CUST-A9F31443,Zaheer Ghasaan,80000-2632779-7,Pind Dadan Khan,+923447376839,Vision Insurance,U Microfinance Bank,261551,9901,2025-03-13,2025-06-08,Active
POL-78997D54,CUST-2EB393B2,Raaghib Sadeed,86355-5339071-2,Jamshoro,+923467481161,Event Cancellation,Asim Financial Assurance,648153,2058,2024-07-14,2025-09-20,Pending
POL-97E3F0D2,CUST-205BE995,Zaahir Taanish,48065-1924519-2,Okara,+923040028499,Flood Insurance,TPL Insurance,118466,6251,2024-07-27,2027-05-15,Pending
POL-8FCFF2CC,CUST-CF94CDDB,Said Umar,50141-7904036-8,Faisalabad,+923121241645,Group Health Insurance,EFU Life,193785,5842,2023-10-20,2026-11-27,Active
POL-CC03EE7D,CUST-5DEDBBA2,Zahur Zackariya,19101-2207905-3,Bannu,+923195722899,Marine Cargo,Adamjee Insurance,255990,4371,2023-10-31,2025-08-07,Expired
POL-C1DEB090,CUST-1696293C,Ghauth Badr Udeen,14414-8945022-4,Jaranwala,+923344003288,Gap Insurance,Jubilee Insurance,223942,8017,2024-09-14,2026-09-30,Expired
POL-F6DD3A5F,CUST-25CE2ACA,Rafeek Aasif,35103-9767813-1,Kala Bagh,+923070114216,Aviation Insurance,Jubilee Insurance,498459,1564,2024-11-26,2026-05-15,Expired
POL-9D58B8F3,CUST-EA65D84C,Talhah Kachela,48757-7364981-6,Jauharabad,+923129768536,Kidnap & Ransom,Jubilee Insurance,442521,9890,2023-07-25,2025-06-06,Active
POL-8D9129C1,CUST-270F9570,Aabid Jalaal,30233-9335069-3,Bannu,+923050565003,Burglary,Asim Financial Assurance,224381,5776,2024-12-11,2026-05-09,Pending
POL-31A5A38B,CUST-4B757598,Iftikhaar Jabr,19718-2568560-1,Kala Shah Kaku,+923490498186,Tenant Insurance,Jubilee Insurance,825501,2612,2023-07-11,2026-05-16,Pending
POL-3893FBBB,CUST-353BE45E,Sadeed Umar,71192-2821988-1,Dadu,+923050924281,Cyber Liability,EFU Life,234545,5738,2024-04-06,2027-05-17,Expired
POL-A7B4B549,CUST-50BC6AFC,Ikrimah Kashif,46341-5745636-5,Bannu,+923161483144,Professional Indemnity,Asim Financial Assurance,791365,1304,2023-08-03,2025-10-12,Active
POL-856EBE2E,CUST-0D4F7CA2,Ikhlaas Yadid,32435-3834503-2,Qambar,+923037056658,Disability,U Microfinance Bank,926748,3133,2024-02-08,2025-06-28,Active
POL-EFBF135D,CUST-EED6AEE0,Laeeq Darain,64833-5585903-6,Khairpur,+923168338347,Burglary,TPL Insurance,634711,4133,2023-07-11,2026-03-15,Active
POL-185FAE12,CUST-8642B151,Kashan Saal,81895-7398024-9,Garhi Khairo,+923330870628,Motorcycle,Jubilee Insurance,850649,3997,2024-08-30,2026-12-26,Pending
POL-C3ABB4FB,CUST-98CA662B,Qais Urrab,53596-4592445-1,Burewala,+923103505651,Life,EFU Life,172085,8952,2023-08-03,2025-11-27,Active
POL-BF1A2E40,CUST-B266E4B8,Talha Jameel,71517-1308091-1,Sadiqabad,+923191638001,Business Liability,U Microfinance Bank,142896,5776,2025-05-01,2025-07-26,Pending
POL-C0E9DD7E,CUST-28749B23,Raahil Mahmoud,26384-2140220-4,Chak Jhumra,+923176964699,Private Medical Insurance,Jubilee Insurance,786035,2686,2023-06-01,2027-03-02,Pending
POL-0C38B67D,CUST-60C64695,Jalees Yar,98418-1506118-9,Layyah,+923456811358,Flood Insurance,TPL Insurance,765706,1956,2024-11-21,2027-04-27,Pending
POL-C379B766,CUST-98C8C7AA,Aaban Badr Udeen,72628-2217146-5,Karak,+923263458232,Crop Insurance,Adamjee Insurance,600346,2931,2024-04-23,2026-06-07,Expired
POL-DB20B0D3,CUST-1BDDCD23,Gulfam Ubaadah,62840-9572306-2,Khushab,+923489413106,Spoilage Insurance,EFU Life,696130,9658,2025-01-24,2026-09-20,Pending
POL-E74E5DB7,CUST-38B23644,Aadil Ghutayf,52016-4852439-4,Gojra,+923276780558,Critical Illness,Adamjee Insurance,733180,5770,2025-01-26,2025-06-26,Active
POL-AFCAB6A2,CUST-41448DB2,Tali Ihab,63319-7234717-7,Hasilpur,+923418644164,Private Medical Insurance,Jubilee Insurance,789406,3926,2025-03-31,2025-12-21,Pending
POL-26D256CB,CUST-F233FE77,Mourib Maawiya,14780-9935325-1,Bhakkar,+923337210386,Hospital Cash,AhsanTechCoding,746742,9974,2023-12-29,2026-09-14,Active
POL-2FF49482,CUST-E81E93B4,Bahiy Udeen Babar,55111-3172184-8,Jaranwala,+923055559177,Legal Expense Insurance,Adamjee Insurance,909685,9624,2025-02-01,2027-01-29,Expired
POL-1E344B46,CUST-DE9AB238,Jahanzeb Mahmoud,41715-7888010-5,Wazirabad,+923271576214,Tenant Insurance,Asim Financial Assurance,283671,9863,2024-07-21,2027-01-28,Active
POL-5495A73A,CUST-9DFC83EC,Yamar Azban,51048-7808214-3,Jauharabad,+923175191417,Burglary,U Microfinance Bank,748379,6358,2023-11-26,2025-06-02,Active
POL-B6DDF663,CUST-ECC71B81,Umar Damurah,97771-4395403-6,Jacobabad,+923074034821,Event Cancellation,EFU Life,162545,4121,2024-02-01,2026-10-03,Pending
POL-49CB7777,CUST-45445FAE,Ghufran Talhah,90460-1505586-3,Dargai,+923274344641,Product Liability,Asim Financial Assurance,292580,2549,2024-08-12,2026-04-20,Pending
POL-E7780E2A,CUST-26C96433,Taisir Najeeb,93148-9376511-9,Sadiqabad,+923423441739,Legal Expense Insurance,AhsanTechCoding,992397,7791,2025-01-17,2026-04-01,Expired
POL-5D1BA685,CUST-A694F94C,Muhazzim Ghazzal,36927-1449852-8,Wah Cantt,+923469441218,Business Liability,U Microfinance Bank,863300,8906,2024-09-11,2025-09-18,Expired
POL-D9A7FF7A,CUST-899CDE08,Kabeer Kamran,81377-2118180-6,Shorkot,+923057176641,Equipment Breakdown,TPL Insurance,459510,3814,2024-10-06,2026-07-27,Active
POL-D26AC704,CUST-3C45DCBA,Mahdi Saabir,47736-9340821-1,Tando Allahyar,+923265493513,Private Medical Insurance,EFU Life,140732,9795,2024-08-16,2026-11-30,Active
POL-F54AB78A,CUST-C5C435E8,Bairbel Eshan,65840-4398468-5,Sibi,+923029825285,Tenant Insurance,Asim Financial Assurance,745347,3372,2023-11-03,2025-09-26,Active
POL-A1873C55,CUST-25CD512B,Taimur Aabid,16237-2201061-7,Larkana,+923022243500,Travel Medical,AhsanTechCoding,919837,4125,2023-08-10,2025-12-31,Pending
POL-39E745E3,CUST-453B9CDF,Aalam Jamaal,70054-2716097-1,Kot Addu,+923002264309,Boat Insurance,Asim Financial Assurance,263430,9494,2024-06-12,2026-02-07,Expired
POL-C0014961,CUST-92EDA756,Kazim Nail,67753-9875286-6,Haroonabad,+923361295221,Title Insurance,U Microfinance Bank,387750,5064,2024-11-22,2026-09-29,Pending
POL-DCC047C3,CUST-A8493C65,Taisir Talha,10735-9477988-7,Kohlu,+923311747759,Boiler & Machinery,Adamjee Insurance,365341,9128,2024-03-08,2026-10-10,Pending
POL-70BDEEDB,CUST-99199717,Yaman Ubay,42132-4168693-8,Badin,+923241032876,Health,TPL Insurance,708390,8838,2024-09-04,2026-03-17,Expired
POL-6B9558D4,CUST-CBC1ECDF,Badr Udeen Ghauth,17739-9512074-3,Hangu,+923208089589,Workers Compensation,Jubilee Insurance,785542,6692,2024-05-31,2026-04-22,Expired
POL-6F91BF3B,CUST-CBC67755,Maalik Waajid,89484-4020111-8,Upper Dir,+923383342820,Cyber Liability,Adamjee Insurance,711005,6074,2023-08-12,2026-06-11,Pending
POL-D9C2D444,CUST-18BB9ED1,Obaid Azban,88562-2162575-5,Muzaffargarh,+923103566863,Pet Insurance,Asim Financial Assurance,720092,9717,2024-01-10,2027-01-05,Pending
POL-78D874B7,CUST-8B946774,Izaaz Tabassum,64356-2167278-9,Kamalpur,+923064597290,Legal Expense Insurance,TPL Insurance,927032,4228,2024-11-22,2025-07-09,Pending
POL-FED302C8,CUST-01A7CEBE,Qawee Sabah,30482-2308591-6,Lasbela,+923031014844,Medical Malpractice,AhsanTechCoding,715319,7569,2023-11-19,2027-04-04,Active
POL-287F7340,CUST-3A73297E,Jamal Ayyubi,62614-5481863-5,Quetta,+923469811477,Motorcycle,TPL Insurance,185985,4910,2024-04-13,2025-12-04,Pending
POL-EDE27B1F,CUST-E6DF436C,Madyan Baasit,41666-9475177-1,Chak Jhumra,+923318924370,Boat Insurance,AhsanTechCoding,501990,9632,2023-10-13,2027-03-25,Pending
POL-230F8DD8,CUST-6C9C343A,Ihsaan Raashid,19450-1101799-1,Rahim Yar Khan,+923446558260,Boat Insurance,EFU Life,202266,4470,2024-11-23,2026-02-24,Pending
POL-7FA87377,CUST-CFBF8852,Yafi Lutf,50883-5193108-2,Wazirabad,+923156196441,Identity Theft Insurance,Jubilee Insurance,523676,3662,2025-03-12,2027-01-25,Expired
POL-22A0A107,CUST-5E808239,Baaizeed Idris,16749-6073849-5,Sadiqabad,+923427578735,Tenant Insurance,EFU Life,718160,5948,2024-11-06,2026-09-20,Pending
POL-437CB5C1,CUST-D7A73C50,Rafeeq Ijli,44921-4768856-1,Nushki,+923016897350,Equipment Breakdown,Asim Financial Assurance,724124,9785,2023-09-01,2027-04-04,Pending
POL-2675637B,CUST-1B40FA5D,Kazi Yafir,95511-8303733-7,Haripur,+923441180311,Income Protection,TPL Insurance,907749,3186,2024-06-25,2025-09-25,Pending
POL-2508DB2D,CUST-7D604178,Taban Zafar,59764-6378343-2,Mingora,+923046577905,Critical Illness,U Microfinance Bank,705975,3636,2023-11-16,2025-06-08,Active
POL-FCDD345C,CUST-CB5BC66C,Omar Dabir,63754-6498848-8,Nowshera Virkan,+923306720196,Medical Malpractice,AhsanTechCoding,382862,2467,2024-02-16,2026-10-13,Active
POL-D92652FB,CUST-59DF7237,Saadat Aasif,91902-4347867-9,Jamshoro,+923463193357,Title Insurance,U Microfinance Bank,476658,9279,2023-10-31,2027-05-02,Active
POL-536CB6AD,CUST-EBBF7532,Aayan Sabur,42173-1991285-2,Chaman,+923290907569,Trade Credit Insurance,Adamjee Insurance,689644,7663,2023-07-18,2026-03-04,Active
POL-A609F59F,CUST-A0A0F548,Badawi Man,14437-5687115-2,Larkana,+923046235438,Spoilage Insurance,Jubilee Insurance,756503,6921,2024-10-29,2026-05-23,Active
POL-1E160C33,CUST-3E354B56,Jaafar Qaim,24551-4748837-7,Burewala,+923029111094,Flood Insurance,EFU Life,159593,4986,2023-12-31,2026-05-10,Pending
POL-E9C0103A,CUST-B21CEC5A,Ihtsham Ghauth,23960-1270738-7,Kambar Shahdadkot,+923400071377,Medical Malpractice,AhsanTechCoding,278139,8579,2025-04-14,2026-02-06,Active
POL-209B1C2D,CUST-6E14EBDD,Zahaar Saburah,10236-8145813-3,Pishin,+923400986800,Private Medical Insurance,EFU Life,371557,8285,2024-03-01,2025-06-23,Expired
POL-01778DC3,CUST-F30C06A9,Ibrahim Nabeel,11093-8586714-9,Charsadda,+923430132649,Medical Malpractice,U Microfinance Bank,789124,2043,2024-07-07,2026-05-28,Active
POL-7E55B044,CUST-FF987867,Jahdari Qusay,36841-1526156-3,Peshawar,+923178646340,Workers Compensation,U Microfinance Bank,531177,3729,2024-03-24,2026-01-15,Pending
POL-6C7FD4D7,CUST-C5D8AB5D,Aasim Qabeel,90222-4567604-2,Shorkot,+923240808720,Aviation Insurance,Adamjee Insurance,502166,4039,2023-08-04,2025-12-05,Expired
POL-2266FB51,CUST-664FEBAD,Sadaqat Saboor,83971-9996821-1,Mirpur Khas,+923071090122,Workers Compensation,Asim Financial Assurance,336422,6913,2025-05-16,2027-03-01,Active
POL-A198188B,CUST-AD543F32,Lahiah Bashaarat,60594-1592862-9,Rajanpur,+923462175030,Terrorism Insurance,TPL Insurance,712646,5147,2024-01-19,2027-01-31,Active
POL-6541209F,CUST-1AC3B01E,Basharat Zackariya,44419-9330184-4,Sujawal,+923036366723,Marine Cargo,Jubilee Insurance,869456,1515,2023-09-16,2027-04-22,Active
POL-55CB4C25,CUST-32F3494D,Talha Jabir,71435-2680517-7,Sahiwal,+923047832614,Life,TPL Insurance,907445,2037,2024-08-18,2025-06-25,Expired
POL-1152F837,CUST-3E2942D6,Sadan Wadood,21010-8925513-3,Pasni,+923264566522,Tenant Insurance,Adamjee Insurance,122449,6216,2024-10-08,2026-10-13,Pending
POL-9D8B9A83,CUST-16978FAB,Ayamin Raashid,85775-8674230-2,Nushki,+923073261064,Mortgage Insurance,U Microfinance Bank,716279,4553,2024-01-21,2026-01-03,Active
POL-90A229F8,CUST-A6FB234A,Talib Quadir,17028-9049431-1,Kala Bagh,+923347067032,Credit Life,AhsanTechCoding,599058,4548,2025-01-22,2026-12-03,Active
POL-CB2C9000,CUST-3969FE09,Sabahat Zahri,14436-9938994-6,Karak,+923411019453,Terrorism Insurance,U Microfinance Bank,732802,5192,2024-12-12,2025-11-05,Expired
POL-A0B1D57A,CUST-5A0E6E11,Changaz Kaleema,38873-9261928-6,Dadu,+923057557691,Commercial Property,EFU Life,187240,3691,2023-10-15,2025-10-04,Active
POL-7724095B,CUST-11895C30,Mahmud Raashid,82656-3778750-1,Sahiwal,+923080970393,Flood Insurance,U Microfinance Bank,597283,6609,2025-02-05,2026-04-12,Expired
POL-76146577,CUST-028D36A9,Basir Raakin,17706-6496784-9,Nowshera Cantt,+923138067841,Commercial Property,EFU Life,529342,3322,2024-09-11,2026-11-15,Active
POL-DE9177FF,CUST-02DB3484,Raashid Qadeer,94349-8707873-9,Gawadar,+923161141052,Equipment Breakdown,Jubilee Insurance,575281,1787,2023-10-09,2026-10-16,Active
POL-22F8DEF9,CUST-CC9B4FB3,Talha Taimur,36724-6419220-9,Lower Dir,+923486358655,Workers Compensation,U Microfinance Bank,386652,7524,2023-07-19,2026-01-13,Active
POL-8B405334,CUST-D23C52BF,Darain Baashir,37093-6137927-7,Killa Saifullah,+923141570561,Critical Illness,Adamjee Insurance,376377,8081,2025-01-25,2025-10-18,Active
POL-6D756B70,CUST-802FAC52,Zaheer Yaghnam,80415-3652519-7,Gwadar,+923189807748,Key Person Insurance,EFU Life,400557,5159,2024-08-18,2025-11-15,Expired
POL-4B38B8B4,CUST-8ACF8A5B,Zaweel Najeeb,34377-9284798-5,Chak Jhumra,+923421685156,Terrorism Insurance,AhsanTechCoding,682505,6649,2024-05-29,2025-07-20,Active
POL-9F29BF5D,CUST-B7294000,Jahiz Ghauth,23237-5964801-9,Jacobabad,+923082074826,Surety Bonds,Adamjee Insurance,342356,4823,2025-03-21,2026-01-11,Pending
POL-2FD5A3FD,CUST-CF2C85C7,Rabar Idris,80079-3361859-1,Nushki,+923084742567,Travel Medical,Adamjee Insurance,521006,6517,2023-07-28,2026-04-19,Pending
POL-93FC01A3,CUST-DC98D5FB,Rabbaanee Tahir,10481-5702905-6,Qila Saifullah,+923116479481,Critical Illness,EFU Life,539907,6557,2024-02-07,2027-02-22,Expired
POL-835E042E,CUST-D5C46CDE,Basheer Umar,30941-9330243-6,Tharparkar,+923415192879,Personal Accident,TPL Insurance,596128,4342,2024-03-31,2026-11-15,Pending
POL-80B11F67,CUST-8D83536A,Aaban Jameel,52777-5287429-7,Khuzdar,+923322412239,Equipment Breakdown,U Microfinance Bank,449607,1504,2024-01-28,2027-01-08,Pending
POL-865705F1,CUST-1D994EBF,Aabid Quadir,57379-5893370-9,Sujawal,+923117393798,Life,U Microfinance Bank,646311,1101,2024-11-22,2026-02-17,Pending
POL-6D056BF7,CUST-A323A9BE,Naeem Jahdami,10089-2995736-4,Mandi Sarwar,+923400648911,Disability,AhsanTechCoding,108866,8789,2025-05-08,2027-04-12,Active
POL-AEE16E5A,CUST-54513B67,Aalam Batool,89516-7093821-8,Nowshera,+923329102498,Medical Malpractice,TPL Insurance,718851,7359,2023-11-02,2025-06-18,Pending
POL-2386FA84,CUST-B4B70CF1,Taial Umaarah,89495-8234384-2,Sheikhupura,+923128781873,Group Health Insurance,Asim Financial Assurance,891594,3590,2023-06-03,2027-02-07,Pending
POL-9ED56CEB,CUST-405AE0F8,Azeeb Umaarah,77816-8937413-3,Sialkot,+923117162935,Flood Insurance,U Microfinance Bank,470734,7072,2024-09-11,2026-07-23,Pending
POL-40252DD6,CUST-543D763B,Ihtesham Aariz,47819-2864996-7,Sahiwal,+923334983706,Identity Theft Insurance,AhsanTechCoding,201587,8342,2025-03-23,2025-07-13,Active
POL-AC425A32,CUST-211E6A5A,Durab Faizan,78407-5814376-8,Jaffarabad,+923323041388,Title Insurance,Jubilee Insurance,780315,7284,2025-01-12,2025-09-28,Expired
POL-E07C92B2,CUST-E8D28DA7,Taariq Ubadah,60793-9631585-9,Gawadar,+923169397488,Life,TPL Insurance,418083,8724,2023-08-31,2025-12-22,Active
POL-CFE45E2C,CUST-64B07CAB,Aabid Sair,83220-4116325-5,Bannu,+923075988799,Motorcycle,EFU Life,381513,2138,2023-08-17,2025-06-11,Pending
POL-35DC15AE,CUST-DE8F1511,Kamal Jameel,76035-9503723-5,Khairpur Nathan Shah,+923050199930,Critical Illness,Asim Financial Assurance,934094,1353,2023-09-25,2026-12-10,Active
POL-23A29C56,CUST-09A392E9,Kachela Lahiah,72311-7976721-3,Nushki,+923415611805,Vision Insurance,TPL Insurance,832211,9460,2023-06-16,2027-04-09,Active
POL-C975F49E,CUST-CFEF154F,Aabid Saaqib,55171-2076247-2,Orakzai,+923396126965,Medical Malpractice,U Microfinance Bank,980559,3189,2025-02-05,2027-01-15,Active
POL-358CBF36,CUST-3F1DE409,Muhallil Man,69626-1746285-1,Dera Ismail Khan,+923253409075,Flood Insurance,TPL Insurance,163276,2635,2023-07-08,2025-07-24,Active
POL-80D78B97,CUST-33ED7145,Zayyir Naail,35241-1993706-1,Khuzdar,+923030771695,Dental Insurance,AhsanTechCoding,259617,6500,2023-10-03,2026-04-03,Pending
POL-FD2B8543,CUST-00B42082,Najam Zahur,19849-1768791-1,Daska,+923360924195,Earthquake Insurance,EFU Life,981700,4413,2024-05-17,2026-10-17,Pending
POL-AF5116F8,CUST-3DC85B28,Samama Omran,72800-2816461-1,Nowshera,+923041196750,Event Cancellation,Jubilee Insurance,825021,9848,2024-06-03,2026-08-06,Expired
POL-B30BE3C1,CUST-C9F2CEF4,Kawkab Baasit,90391-9391252-1,Layyah,+923019919508,Income Protection,EFU Life,294775,4180,2023-07-05,2025-10-10,Active
POL-37A49C59,CUST-23E274D0,Waahid Aadil,78489-8339106-4,Rawalpindi,+923132171269,Mortgage Insurance,U Microfinance Bank,380825,1468,2024-09-18,2025-09-07,Pending
POL-39BB4E74,CUST-1F764E4D,Qusay Ihsaan,91835-3658280-2,Thatta,+923273553086,Identity Theft Insurance,U Microfinance Bank,847492,7787,2023-11-18,2025-10-16,Active
POL-515F4DD5,CUST-A9987D58,Saajid Gulshan,63725-7587312-3,Jamshoro,+923217480752,Spoilage Insurance,U Microfinance Bank,902886,3731,2023-09-18,2025-09-28,Pending
POL-0936C238,CUST-660BB3A3,Qasim Tahaw-wur,77085-9480894-7,Kurram,+923344612443,Disability,U Microfinance Bank,150009,7655,2024-11-04,2026-10-17,Active
POL-26DB9BD8,CUST-FCF93AD6,Zaheer Zaheer,28046-4922670-7,Mianwali,+923105533852,Dental Insurance,U Microfinance Bank,841855,6938,2024-09-24,2026-09-09,Pending
POL-54A061E0,CUST-D8C5F990,Ghiyaath Kaamil,31679-9224008-4,Sialkot,+923244471482,Renters,U Microfinance Bank,518183,5580,2023-10-07,2027-04-02,Pending
POL-0F931C9E,CUST-8C324350,Jalal Aamil,86090-9133786-2,Ubauro,+923380170289,Group Health Insurance,TPL Insurance,985621,7323,2024-05-09,2027-02-08,Pending
POL-A6F7256A,CUST-9D461A39,Talha Kasim,26283-9269685-7,Zhob,+923307182259,Life,Asim Financial Assurance,259394,6070,2024-05-26,2026-09-19,Pending
POL-7D388D40,CUST-D6DE2B3B,Muzdahir Jalaal,69953-5284378-1,Khanewal,+923157598973,Renters,Asim Financial Assurance,331356,5011,2024-11-24,2026-12-29,Expired
POL-CEFEAA65,CUST-A0CB7553,Aashir Kaamil,76919-5091245-9,Dera Allah Yar,+923421775944,Trade Credit Insurance,U Microfinance Bank,893748,9928,2024-01-22,2026-02-15,Pending
POL-A64A4244,CUST-D8E9FA4C,Durab Ubaydullah,35635-2648390-2,Rawalpindi,+923157666322,Mortgage Insurance,Adamjee Insurance,204045,8796,2023-10-24,2026-05-16,Pending
POL-CC7847C4,CUST-70BA3604,Azeeb Awani,99707-6163712-6,Okara,+923315862216,Cyber Liability,Asim Financial Assurance,188422,1466,2024-07-10,2026-08-20,Active
POL-2B73C6EC,CUST-87F7735E,Raaghib Ubaid,39367-6623720-8,Dera Ismail Khan,+923359614189,Event Cancellation,Jubilee Insurance,849751,5330,2023-08-24,2025-06-09,Expired
POL-CC433C3F,CUST-2E0E829D,Saboor Waajid,85576-1307838-9,Lasbela,+923234296957,Pet Insurance,U Microfinance Bank,623200,2279,2024-07-23,2027-02-12,Expired
POL-787EE84A,CUST-50DCE938,Baqar Saad,57398-3549860-7,Kurram,+923171241110,Dental Insurance,AhsanTechCoding,294666,5455,2025-01-25,2027-01-10,Active
POL-907AA7D4,CUST-5C527237,Madyan Zahur,78000-3507975-1,Kohat,+923305735175,Kidnap & Ransom,Asim Financial Assurance,988424,6597,2024-02-13,2025-08-31,Active
POL-D59B6890,CUST-CBF5B274,Aatiq Sadeed,15521-7207591-3,Mirpur Khas,+923046225960,Trade Credit Insurance,AhsanTechCoding,385548,7175,2023-06-11,2027-02-16,Active
POL-C8F24C54,CUST-56B00EB5,Ghazi Gulshan,38133-8469947-2,Larkana,+923240493213,Group Health Insurance,AhsanTechCoding,631777,1846,2024-05-15,2025-12-14,Active
POL-039F052A,CUST-1AFDD3F7,Jalees Ibraaheem,96105-6560342-6,Karachi,+923371110329,Motorcycle,Asim Financial Assurance,283973,4039,2023-12-14,2025-06-14,Expired
POL-C79B068D,CUST-8EE44012,Zauqi Ayamin,84913-1186092-2,Chaman,+923369502457,Event Cancellation,AhsanTechCoding,449659,5522,2025-05-01,2025-09-30,Expired
POL-F736CB74,CUST-DF2022A8,Ubadah Liyaaqat,12235-1606138-3,Gojra,+923160528250,Boiler & Machinery,TPL Insurance,983003,6992,2023-08-01,2027-03-17,Pending
POL-FE193CC5,CUST-7F8BDEE4,Yaman Man,32405-5613788-2,Gwadar,+923218143219,Boat Insurance,Asim Financial Assurance,829681,1778,2024-11-12,2026-03-31,Expired
POL-D3FBB96D,CUST-2F7EFF97,Aarif Bilaal,10104-7099214-6,Haripur,+923329143286,Spoilage Insurance,EFU Life,534108,6588,2024-10-23,2026-07-15,Pending
POL-B2BB37A7,CUST-28EAC1A7,Zaafir Luqmaan,35050-1640140-7,Mirpur Mathelo,+923022944534,Pet Insurance,EFU Life,485877,6470,2024-12-09,2027-05-07,Expired
